espTa2O5,espAl2O3,espSiO,Lambda,R
20.0,180.0,180.0,613.49693,11.256678451204362
20.0,180.0,190.0,596.42147,11.109957329475389
20.0,180.0,190.0,604.83871,11.182503168766386
20.0,180.0,190.0,613.49693,11.257315402022495
20.0,180.0,200.0,596.42147,11.112603192202604
20.0,180.0,200.0,604.83871,11.184172639402234
20.0,180.0,200.0,613.49693,11.2579779772446
20.0,190.0,10.0,596.42147,11.086609776056433
20.0,190.0,10.0,604.83871,11.167771471707608
20.0,190.0,10.0,613.49693,11.25146872802698
20.0,190.0,20.0,596.42147,11.08683890186706
20.0,190.0,20.0,604.83871,11.16791604388255
20.0,190.0,20.0,613.49693,11.251526105038941
20.0,190.0,30.0,596.42147,11.087220248388759
20.0,190.0,30.0,604.83871,11.168156663382854
20.0,190.0,30.0,613.49693,11.251621601085857
20.0,190.0,40.0,596.42147,11.087753022065765
20.0,190.0,40.0,604.83871,11.168492829495928
20.0,190.0,40.0,613.49693,11.251755017447262
20.0,190.0,50.0,596.42147,11.088436115775366
20.0,190.0,50.0,604.83871,11.168923843656545
20.0,190.0,50.0,613.49693,11.251926076879005
20.0,190.0,60.0,596.42147,11.089268112661475
20.0,190.0,60.0,604.83871,11.16944881186589
20.0,190.0,60.0,613.49693,11.25213442457394
20.0,190.0,70.0,596.42147,11.090247291031359
20.0,190.0,70.0,604.83871,11.170066647781008
20.0,190.0,70.0,613.49693,11.252379629387734
20.0,190.0,80.0,596.42147,11.09137163029228
20.0,190.0,80.0,604.83871,11.170776076460609
20.0,190.0,80.0,613.49693,11.252661185325703
20.0,190.0,90.0,596.42147,11.09263881789872
20.0,190.0,90.0,604.83871,11.171575638749093
20.0,190.0,90.0,613.49693,11.252978513282336
20.0,190.0,100.0,596.42147,11.094046257277764
20.0,190.0,100.0,604.83871,11.172463696276616
20.0,190.0,100.0,613.49693,11.25333096302627
20.0,190.0,110.0,596.42147,11.095591076693463
20.0,190.0,110.0,604.83871,11.173438437052832
20.0,190.0,110.0,613.49693,11.253717815419797
20.0,190.0,120.0,596.42147,11.097270139008764
20.0,190.0,120.0,604.83871,11.174497881625891
20.0,190.0,120.0,613.49693,11.25413828486364
20.0,190.0,130.0,596.42147,11.099080052298051
20.0,190.0,130.0,604.83871,11.175639889779077
20.0,190.0,130.0,613.49693,11.254591521954328
20.0,190.0,140.0,596.42147,11.101017181260296
20.0,190.0,140.0,604.83871,11.176862167732136
20.0,190.0,140.0,613.49693,11.255076616342627
20.0,190.0,150.0,596.42147,11.103077659378851
20.0,190.0,150.0,604.83871,11.178162275813662
20.0,190.0,150.0,613.49693,11.255592599778286
20.0,190.0,160.0,596.42147,11.105257401771372
20.0,190.0,160.0,604.83871,11.179537636569062
20.0,190.0,160.0,613.49693,11.2561384493277
20.0,190.0,170.0,596.42147,11.107552118669693
20.0,190.0,170.0,604.83871,11.18098554326617
20.0,190.0,170.0,613.49693,11.25671309075025
20.0,190.0,180.0,596.42147,11.109957329467981
20.0,190.0,180.0,604.83871,11.18250316875915
20.0,190.0,180.0,613.49693,11.25731540201544
20.0,190.0,190.0,596.42147,11.112468377274027
20.0,190.0,190.0,604.83871,11.184087574670034
20.0,190.0,190.0,613.49693,11.257944216947417
20.0,190.0,200.0,596.42147,11.115080443899
20.0,190.0,200.0,604.83871,11.185735720846704
20.0,190.0,200.0,613.49693,11.258598328978291
20.0,200.0,10.0,596.42147,11.089569872659503
20.0,200.0,10.0,604.83871,11.169639215688953
20.0,200.0,10.0,613.49693,11.252209993358505
20.0,200.0,20.0,596.42147,11.089795914674095
20.0,200.0,20.0,604.83871,11.169781842072496
20.0,200.0,20.0,613.49693,11.252266598135865
20.0,200.0,30.0,596.42147,11.090172128666664
20.0,200.0,30.0,604.83871,11.170019223084058
20.0,200.0,30.0,613.49693,11.252360808905928
20.0,200.0,40.0,596.42147,11.090697731761802
20.0,200.0,40.0,604.83871,11.170350864750155
20.0,200.0,40.0,613.49693,11.252492429622563
20.0,200.0,50.0,596.42147,11.091371631737717
20.0,200.0,50.0,604.83871,11.170776077907528
20.0,200.0,50.0,613.49693,11.252661186773384
20.0,200.0,60.0,596.42147,11.092192430807598
20.0,200.0,60.0,604.83871,11.171293980589668
20.0,200.0,60.0,613.49693,11.252866730326271
20.0,200.0,70.0,596.42147,11.093158430450993
20.0,200.0,70.0,604.83871,11.17190350107455
20.0,200.0,70.0,613.49693,11.253108634939792
20.0,200.0,80.0,596.42147,11.094267637270125
20.0,200.0,80.0,604.83871,11.172603381580444
20.0,200.0,80.0,613.49693,11.253386401429262
20.0,200.0,90.0,596.42147,11.095517769844133
20.0,200.0,90.0,604.83871,11.173392182590382
20.0,200.0,90.0,613.49693,11.253699458483576
20.0,200.0,100.0,596.42147,11.096906266547112
20.0,200.0,100.0,604.83871,11.174268287785269
20.0,200.0,100.0,613.49693,11.254047164622595
20.0,200.0,110.0,596.42147,11.098430294293726
20.0,200.0,110.0,604.83871,11.175229909562255
20.0,200.0,110.0,613.49693,11.25442881038754
20.0,200.0,120.0,596.42147,11.100086758169608
20.0,200.0,120.0,604.83871,11.17627509511096
20.0,200.0,120.0,613.49693,11.254843620752466
20.0,200.0,130.0,596.42147,11.101872311900951
20.0,200.0,130.0,604.83871,11.177401733019671
20.0,200.0,130.0,613.49693,11.255290757746062
20.0,200.0,140.0,596.42147,11.10378336911398
20.0,200.0,140.0,604.83871,11.178607560380017
20.0,200.0,140.0,613.49693,11.255769323271288
20.0,200.0,150.0,596.42147,11.105816115331553
20.0,200.0,150.0,604.83871,11.179890170356147
20.0,200.0,150.0,613.49693,11.25627836210954
20.0,200.0,160.0,596.42147,11.107966520649423
20.0,200.0,160.0,604.83871,11.1812470201832
20.0,200.0,160.0,613.49693,11.256816865095058
20.0,200.0,170.0,596.42147,11.11023035303546
20.0,200.0,170.0,604.83871,11.18267543955896
20.0,200.0,170.0,613.49693,11.257383772445115
20.0,200.0,180.0,596.42147,11.112603192187908
20.0,200.0,180.0,604.83871,11.184172639387933
20.0,200.0,180.0,613.49693,11.257977977230688
20.0,200.0,190.0,596.42147,11.115080443891731
20.0,200.0,190.0,604.83871,11.185735720839666
20.0,200.0,190.0,613.49693,11.258598328971399
20.0,200.0,200.0,596.42147,11.117657354805758
20.0,200.0,200.0,604.83871,11.187361684679368
20.0,200.0,200.0,613.49693,11.25924363733855
30.0,10.0,10.0,596.42147,11.057738400910196
30.0,10.0,10.0,604.83871,11.149554387751468
30.0,10.0,10.0,613.49693,11.244238784406573
30.0,10.0,20.0,596.42147,11.057997604601692
30.0,10.0,20.0,604.83871,11.149717938247964
30.0,10.0,20.0,613.49693,11.244303693421013
30.0,10.0,30.0,596.42147,11.058429011372848
30.0,10.0,30.0,604.83871,11.149990144422791
30.0,10.0,30.0,613.49693,11.244411725437443
30.0,10.0,40.0,596.42147,11.059031723495954
30.0,10.0,40.0,604.83871,11.150370439833727
30.0,10.0,40.0,613.49693,11.244562655648643
30.0,10.0,50.0,596.42147,11.05980448851383
30.0,10.0,50.0,604.83871,11.15085803421341
30.0,10.0,50.0,613.49693,11.244756170416338
30.0,10.0,60.0,596.42147,11.06074570357631
30.0,10.0,60.0,604.83871,11.151451916205493
30.0,10.0,60.0,613.49693,11.244991868356871
30.0,10.0,70.0,596.42147,11.061853420980052
30.0,10.0,70.0,604.83871,11.152150856860438
30.0,10.0,70.0,613.49693,11.245269261728813
30.0,10.0,80.0,596.42147,11.063125354884352
30.0,10.0,80.0,604.83871,11.152953413872536
30.0,10.0,80.0,613.49693,11.245587778114253
30.0,10.0,90.0,596.42147,11.064558889170469
30.0,10.0,90.0,604.83871,11.153857936539305
30.0,10.0,90.0,613.49693,11.24594676238754
30.0,10.0,100.0,596.42147,11.066151086407253
30.0,10.0,100.0,604.83871,11.154862571418562
30.0,10.0,100.0,613.49693,11.246345478959915
30.0,10.0,110.0,596.42147,11.067898697879274
30.0,10.0,110.0,604.83871,11.15596526865556
30.0,10.0,110.0,613.49693,11.24678311429092
30.0,10.0,120.0,596.42147,11.069798174630211
30.0,10.0,120.0,604.83871,11.157163788951381
30.0,10.0,120.0,613.49693,11.247258779654048
30.0,10.0,130.0,596.42147,11.071845679468392
30.0,10.0,130.0,604.83871,11.158455711138258
30.0,10.0,130.0,613.49693,11.24777151414289
30.0,10.0,140.0,596.42147,11.074037099878302
30.0,10.0,140.0,604.83871,11.15983844032597
30.0,10.0,140.0,613.49693,11.248320287904598
30.0,10.0,150.0,596.42147,11.076368061776677
30.0,10.0,150.0,604.83871,11.161309216581891
30.0,10.0,150.0,613.49693,11.248904005584532
30.0,10.0,160.0,596.42147,11.078833944049064
30.0,10.0,160.0,604.83871,11.162865124103108
30.0,10.0,160.0,613.49693,11.249521509966792
30.0,10.0,170.0,596.42147,11.081429893799541
30.0,10.0,170.0,604.83871,11.164503100838495
30.0,10.0,170.0,613.49693,11.250171585792573
30.0,10.0,180.0,596.42147,11.084150842242456
30.0,10.0,180.0,604.83871,11.166219948516083
30.0,10.0,180.0,613.49693,11.250852963740202
30.0,10.0,190.0,596.42147,11.086991521164615
30.0,10.0,190.0,604.83871,11.168012343030565
30.0,10.0,190.0,613.49693,11.251564324547397
30.0,10.0,200.0,596.42147,11.089946479882153
30.0,10.0,200.0,604.83871,11.169876845141932
30.0,10.0,200.0,613.49693,11.252304303257485
30.0,20.0,10.0,596.42147,11.057997604592302
30.0,20.0,10.0,604.83871,11.149717938238828
30.0,20.0,10.0,613.49693,11.244303693412116
30.0,20.0,20.0,596.42147,11.05825653824819
30.0,20.0,20.0,604.83871,11.149881318350477
30.0,20.0,20.0,613.49693,11.244368534805776
30.0,20.0,30.0,596.42147,11.05868749558459
30.0,20.0,30.0,604.83871,11.150153240944485
30.0,20.0,30.0,613.49693,11.244476454276695
30.0,20.0,40.0,596.42147,11.059289579808844
30.0,20.0,40.0,604.83871,11.150533140168637
30.0,20.0,40.0,613.49693,11.244627227252057
30.0,20.0,50.0,596.42147,11.060061539768638
30.0,20.0,50.0,604.83871,11.151020226578837
30.0,20.0,50.0,613.49693,11.244820540420086
30.0,20.0,60.0,596.42147,11.06100177428368
30.0,20.0,60.0,604.83871,11.151613489872425
30.0,20.0,60.0,613.49693,11.245055992815562
30.0,20.0,70.0,596.42147,11.0621083376797
30.0,20.0,70.0,604.83871,11.1523117023801
30.0,20.0,70.0,613.49693,11.24533309720498
30.0,20.0,80.0,596.42147,11.063378946497314
30.0,20.0,80.0,604.83871,11.153113423298777
30.0,20.0,80.0,613.49693,11.24565128176685
30.0,20.0,90.0,596.42147,11.064810987343181
30.0,20.0,90.0,604.83871,11.154017003645636
30.0,20.0,90.0,613.49693,11.246009892057918
30.0,20.0,100.0,596.42147,11.066401525846471
30.0,20.0,100.0,604.83871,11.155020591909325
30.0,20.0,100.0,613.49693,11.246408193255867
30.0,20.0,110.0,596.42147,11.068147316676232
30.0,20.0,110.0,604.83871,11.156122140370808
30.0,20.0,110.0,613.49693,11.246845372667725
30.0,20.0,120.0,596.42147,11.070044814573244
30.0,20.0,120.0,604.83871,11.157319412063835
30.0,20.0,120.0,613.49693,11.247320542492758
30.0,20.0,130.0,596.42147,11.07209018634352
30.0,20.0,130.0,604.83871,11.15860998834299
30.0,20.0,130.0,613.49693,11.247832742825729
30.0,20.0,140.0,596.42147,11.074279323755851
30.0,20.0,140.0,604.83871,11.159991277021488
30.0,20.0,140.0,613.49693,11.248380944886602
30.0,20.0,150.0,596.42147,11.076607857283859
30.0,20.0,150.0,604.83871,11.161460521041874
30.0,20.0,150.0,613.49693,11.248964054461865
30.0,20.0,160.0,596.42147,11.079071170627344
30.0,20.0,160.0,604.83871,11.16301480763891
30.0,20.0,160.0,613.49693,11.249580915541166
30.0,20.0,170.0,596.42147,11.081664415946024
30.0,20.0,170.0,604.83871,11.164651077951468
30.0,20.0,170.0,613.49693,11.250230314131768
30.0,20.0,180.0,596.42147,11.084382529734865
30.0,20.0,180.0,604.83871,11.166366137039633
30.0,20.0,180.0,613.49693,11.250910982234384
30.0,20.0,190.0,596.42147,11.087220249269116
30.0,20.0,190.0,604.83871,11.168156664260822
30.0,20.0,190.0,613.49693,11.25162160196098
30.0,20.0,200.0,596.42147,11.090172129543323
30.0,20.0,200.0,604.83871,11.170019223958157
30.0,20.0,200.0,613.49693,11.252360809777056
30.0,30.0,10.0,596.42147,11.058429011354095
30.0,30.0,10.0,604.83871,11.1499901444045
30.0,30.0,10.0,613.49693,11.24441172541964
30.0,30.0,20.0,596.42147,11.058687495575201
30.0,30.0,20.0,604.83871,11.15015324093537
30.0,30.0,20.0,613.49693,11.244476454267787
30.0,30.0,30.0,596.42147,11.05911770489282
30.0,30.0,30.0,604.83871,11.150424691549954
30.0,30.0,30.0,613.49693,11.244584186422504
30.0,30.0,40.0,596.42147,11.059718744070947
30.0,30.0,40.0,604.83871,11.150803931378391
30.0,30.0,40.0,613.49693,11.244734697700554
30.0,30.0,50.0,596.42147,11.060489364128903
30.0,30.0,50.0,604.83871,11.151290172346831
30.0,30.0,50.0,613.49693,11.244927675334255
30.0,30.0,60.0,596.42147,11.061427966665564
30.0,30.0,60.0,604.83871,11.15188240590609
30.0,30.0,60.0,613.49693,11.245162719054079
30.0,30.0,70.0,596.42147,11.06253260938382
30.0,30.0,70.0,604.83871,11.152579406517797
30.0,30.0,70.0,613.49693,11.245439342472228
30.0,30.0,80.0,596.42147,11.06380101278766
30.0,30.0,80.0,604.83871,11.153379735879716
30.0,30.0,80.0,613.49693,11.245756974759875
30.0,30.0,90.0,596.42147,11.065230568020013
30.0,30.0,90.0,604.83871,11.154281747871185
30.0,30.0,90.0,613.49693,11.246114962609724
30.0,30.0,100.0,596.42147,11.066818345803112
30.0,30.0,100.0,604.83871,11.1552835941945
30.0,30.0,100.0,613.49693,11.246512572474652
30.0,30.0,110.0,596.42147,11.068561106438908
30.0,30.0,110.0,604.83871,11.15638323068487
30.0,30.0,110.0,613.49693,11.2469489930725
30.0,30.0,120.0,596.42147,11.070455310821934
30.0,30.0,120.0,604.83871,11.157578424258856
30.0,30.0,120.0,613.49693,11.247423338143422
30.0,30.0,130.0,596.42147,11.072497132411405
30.0,30.0,130.0,604.83871,11.158866760469044
30.0,30.0,130.0,613.49693,11.247934649448235
30.0,30.0,140.0,596.42147,11.074682470106936
30.0,30.0,140.0,604.83871,11.16024565162796
30.0,30.0,140.0,613.49693,11.248481899992608
30.0,30.0,150.0,596.42147,11.07700696196632
30.0,30.0,150.0,604.83871,11.16171234546366
30.0,30.0,150.0,613.49693,11.24906399746232
30.0,30.0,160.0,596.42147,11.079465999701945
30.0,30.0,160.0,604.83871,11.163263934266546
30.0,30.0,160.0,613.49693,11.249679787853365
30.0,30.0,170.0,596.42147,11.082054743887944
30.0,30.0,170.0,604.83871,11.164897364484814
30.0,30.0,170.0,613.49693,11.250328059280278
30.0,30.0,180.0,596.42147,11.084768139808183
30.0,30.0,180.0,604.83871,11.166609446723962
30.0,30.0,180.0,613.49693,11.251007545944583
30.0,30.0,190.0,596.42147,11.087600933872418
30.0,30.0,190.0,604.83871,11.168396866105308
30.0,30.0,190.0,613.49693,11.25171693224574
30.0,30.0,200.0,596.42147,11.090547690526206
30.0,30.0,200.0,604.83871,11.170256192935167
30.0,30.0,200.0,613.49693,11.252454857015808
30.0,40.0,10.0,596.42147,11.059031723467873
30.0,40.0,10.0,604.83871,11.15037043980635
30.0,40.0,10.0,613.49693,11.244562655622019
30.0,40.0,20.0,596.42147,11.059289579790144
30.0,40.0,20.0,604.83871,11.150533140150444
30.0,40.0,20.0,613.49693,11.244627227234291
30.0,40.0,30.0,596.42147,11.059718744061586
30.0,40.0,30.0,604.83871,11.15080393136932
30.0,40.0,30.0,613.49693,11.244734697691761
30.0,40.0,40.0,596.42147,11.060318323221031
30.0,40.0,40.0,604.83871,11.151182249965354
30.0,40.0,40.0,613.49693,11.244884843355822
30.0,40.0,50.0,596.42147,11.061087071321671
30.0,40.0,50.0,604.83871,11.151667309778826
30.0,40.0,50.0,613.49693,11.245077352218354
30.0,40.0,60.0,596.42147,11.062023393844955
30.0,40.0,60.0,604.83871,11.152258104710793
30.0,40.0,60.0,613.49693,11.245311824982393
30.0,40.0,70.0,596.42147,11.063125353212257
30.0,40.0,70.0,604.83871,11.15295341219973
30.0,40.0,70.0,613.49693,11.245587776441607
30.0,40.0,80.0,596.42147,11.064390675464711
30.0,40.0,80.0,604.83871,11.1537517974373
30.0,40.0,80.0,613.49693,11.2459046371537
30.0,40.0,90.0,596.42147,11.065816758082436
30.0,40.0,90.0,604.83871,11.15465161830154
30.0,40.0,90.0,613.49693,11.246261755398391
30.0,40.0,100.0,596.42147,11.06740067890347
30.0,40.0,100.0,604.83871,11.15565103098449
30.0,40.0,100.0,613.49693,11.246658399410423
30.0,40.0,110.0,596.42147,11.069139206099486
30.0,40.0,110.0,604.83871,11.156747996286931
30.0,40.0,110.0,613.49693,11.247093759878451
30.0,40.0,120.0,596.42147,11.071028809162014
30.0,40.0,120.0,604.83871,11.157940286550048
30.0,40.0,120.0,613.49693,11.247566952695356
30.0,40.0,130.0,596.42147,11.073065670845544
30.0,40.0,130.0,604.83871,11.15922549319152
30.0,40.0,130.0,613.49693,11.248077021949758
30.0,40.0,140.0,596.42147,11.075245700011953
30.0,40.0,140.0,604.83871,11.160601034809561
30.0,40.0,140.0,613.49693,11.248622943142053
30.0,40.0,150.0,596.42147,11.077564545314825
30.0,40.0,150.0,604.83871,11.162064165818045
30.0,40.0,150.0,613.49693,11.249203626611374
30.0,40.0,160.0,596.42147,11.080017609660864
30.0,40.0,160.0,604.83871,11.163611985570654
30.0,40.0,160.0,613.49693,11.249817921156978
30.0,40.0,170.0,596.42147,11.082600065379841
30.0,40.0,170.0,604.83871,11.165241447933159
30.0,40.0,170.0,613.49693,11.250464617837189
30.0,40.0,180.0,596.42147,11.085306870034493
30.0,40.0,180.0,604.83871,11.166949371258607
30.0,40.0,180.0,613.49693,11.251142453928354
30.0,40.0,190.0,596.42147,11.088132782796215
30.0,40.0,190.0,604.83871,11.168732448720638
30.0,40.0,190.0,613.49693,11.25185011702584
30.0,40.0,200.0,596.42147,11.091072381314381
30.0,40.0,200.0,604.83871,11.170587258956722
30.0,40.0,200.0,613.49693,11.252586249268033
30.0,50.0,10.0,596.42147,11.059804488476509
30.0,50.0,10.0,604.83871,11.150858034177013
30.0,50.0,10.0,613.49693,11.24475617038093
30.0,50.0,20.0,596.42147,11.060061539740653
30.0,50.0,20.0,604.83871,11.15102022655153
30.0,50.0,20.0,613.49693,11.244820540393595
30.0,50.0,30.0,596.42147,11.060489364110305
30.0,50.0,30.0,604.83871,11.151290172328675
30.0,50.0,30.0,613.49693,11.2449276753166
30.0,50.0,40.0,596.42147,11.061087071312361
30.0,50.0,40.0,604.83871,11.151667309769772
30.0,50.0,40.0,613.49693,11.245077352209552
30.0,50.0,50.0,596.42147,11.061853419290037
30.0,50.0,50.0,604.83871,11.152150855169888
30.0,50.0,50.0,613.49693,11.245269260038567
30.0,50.0,60.0,596.42147,11.062786818503243
30.0,50.0,60.0,604.83871,11.152739805571082
30.0,50.0,60.0,613.49693,11.245503000753143
30.0,50.0,70.0,596.42147,11.063885337422372
30.0,50.0,70.0,604.83871,11.153432942228735
30.0,50.0,70.0,613.49693,11.24577809066191
30.0,50.0,80.0,596.42147,11.065146709188319
30.0,50.0,80.0,604.83871,11.15422883481435
30.0,50.0,80.0,613.49693,11.246093962100515
30.0,50.0,90.0,596.42147,11.066568339406693
30.0,50.0,90.0,604.83871,11.155125846332687
30.0,50.0,90.0,613.49693,11.246449965383196
30.0,50.0,100.0,596.42147,11.068147315038717
30.0,50.0,100.0,604.83871,11.156122138732531
30.0,50.0,100.0,613.49693,11.246845371029593
30.0,50.0,110.0,596.42147,11.069880414346144
30.0,50.0,110.0,604.83871,11.157215679181107
30.0,50.0,110.0,613.49693,11.24727937225488
30.0,50.0,120.0,596.42147,11.07176411784337
30.0,50.0,120.0,604.83871,11.158404246974719
30.0,50.0,120.0,613.49693,11.24775108771242
30.0,50.0,130.0,596.42147,11.073794620202788
30.0,50.0,130.0,604.83871,11.159685441050854
30.0,50.0,130.0,613.49693,11.24825956447525
30.0,50.0,140.0,596.42147,11.075967843059049
30.0,50.0,140.0,604.83871,11.161056688067273
30.0,50.0,140.0,613.49693,11.248803781242197
30.0,50.0,150.0,596.42147,11.078279448651344
30.0,50.0,150.0,604.83871,11.162515251009776
30.0,50.0,150.0,613.49693,11.249382651754633
30.0,50.0,160.0,596.42147,11.080724854238937
30.0,50.0,160.0,604.83871,11.164058238288318
30.0,50.0,160.0,613.49693,11.249995028406014
30.0,50.0,170.0,596.42147,11.083299247224357
30.0,50.0,170.0,604.83871,11.16568261327888
30.0,50.0,170.0,613.49693,11.250639706028874
30.0,50.0,180.0,596.42147,11.085997600913146
30.0,50.0,180.0,604.83871,11.167385204268243
30.0,50.0,180.0,613.49693,11.251315425842163
30.0,50.0,190.0,596.42147,11.088814690839392
30.0,50.0,190.0,604.83871,11.169162714753995
30.0,50.0,190.0,613.49693,11.252020879538538
30.0,50.0,200.0,596.42147,11.09174511158172
30.0,50.0,200.0,604.83871,11.171011734055847
30.0,50.0,200.0,613.49693,11.252754713495962
30.0,60.0,10.0,596.42147,11.060745703529795
30.0,60.0,10.0,604.83871,11.151451916160196
30.0,60.0,10.0,613.49693,11.244991868312779
30.0,60.0,20.0,596.42147,11.061001774246572
30.0,60.0,20.0,604.83871,11.151613489836246
30.0,60.0,20.0,613.49693,11.245055992780369
30.0,60.0,30.0,596.42147,11.061427966637783
30.0,60.0,30.0,604.83871,11.151882405878945
30.0,60.0,30.0,613.49693,11.245162719027698
30.0,60.0,40.0,596.42147,11.062023393826474
30.0,60.0,40.0,604.83871,11.152258104692736
30.0,60.0,40.0,613.49693,11.245311824964869
30.0,60.0,50.0,596.42147,11.062786818494015
30.0,60.0,50.0,604.83871,11.152739805562065
